,Series Code,Country Name,Country Code,Year,GDP
404,NY.GDP.MKTP.CD,Other small states,OSS,1961,NA
405,NY.GDP.MKTP.CD,Pacific island small states,PSS,1961,NA
406,NY.GDP.MKTP.CD,Small states,SST,1961,NA
407,NY.GDP.MKTP.CD,Afghanistan,AFG,1962,546666677.8
408,NY.GDP.MKTP.CD,Albania,ALB,1962,NA
409,NY.GDP.MKTP.CD,Algeria,DZA,1962,2001468868
410,NY.GDP.MKTP.CD,Andorra,AND,1962,NA
411,NY.GDP.MKTP.CD,Angola,AGO,1962,NA
412,NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1962,NA
413,NY.GDP.MKTP.CD,Argentina,ARG,1962,24450604878
414,NY.GDP.MKTP.CD,Armenia,ARM,1962,NA
415,NY.GDP.MKTP.CD,Australia,AUS,1962,19888005376
416,NY.GDP.MKTP.CD,Austria,AUT,1962,7756110210
417,NY.GDP.MKTP.CD,Azerbaijan,AZE,1962,NA
418,NY.GDP.MKTP.CD,"Bahamas, The",BHS,1962,212254902
419,NY.GDP.MKTP.CD,Bahrain,BHR,1962,NA
420,NY.GDP.MKTP.CD,Bangladesh,BGD,1962,5081413340
421,NY.GDP.MKTP.CD,Barbados,BRB,1962,NA
422,NY.GDP.MKTP.CD,Belarus,BLR,1962,NA
423,NY.GDP.MKTP.CD,Belgium,BEL,1962,13264015675
424,NY.GDP.MKTP.CD,Belize,BLZ,1962,31856922.86
425,NY.GDP.MKTP.CD,Benin,BEN,1962,236434906.8
426,NY.GDP.MKTP.CD,Bermuda,BMU,1962,94149985.97
427,NY.GDP.MKTP.CD,Bhutan,BTN,1962,NA
428,NY.GDP.MKTP.CD,Bolivia,BOL,1962,669722541.3
429,NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,1962,NA
430,NY.GDP.MKTP.CD,Botswana,BWA,1962,35643207.63
431,NY.GDP.MKTP.CD,Brazil,BRA,1962,19926293839
432,NY.GDP.MKTP.CD,British Virgin Islands,VGB,1962,NA
433,NY.GDP.MKTP.CD,Brunei Darussalam,BRN,1962,NA
434,NY.GDP.MKTP.CD,Bulgaria,BGR,1962,NA
435,NY.GDP.MKTP.CD,Burkina Faso,BFA,1962,379567178.3
436,NY.GDP.MKTP.CD,Burundi,BDI,1962,213500006
437,NY.GDP.MKTP.CD,Cabo Verde,CPV,1962,NA
438,NY.GDP.MKTP.CD,Cambodia,KHM,1962,660000008.6
439,NY.GDP.MKTP.CD,Cameroon,CMR,1962,699373701.2
440,NY.GDP.MKTP.CD,Canada,CAN,1962,41978852041
441,NY.GDP.MKTP.CD,Chad,TCD,1962,357635713.9
442,NY.GDP.MKTP.CD,Chile,CHL,1962,5416272727
443,NY.GDP.MKTP.CD,China,CHN,1962,47209359006
444,NY.GDP.MKTP.CD,Colombia,COL,1962,4968603736
445,NY.GDP.MKTP.CD,Comoros,COM,1962,NA
446,NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,1962,3779841429
447,NY.GDP.MKTP.CD,"Congo, Rep.",COG,1962,166521239.9
448,NY.GDP.MKTP.CD,Costa Rica,CRI,1962,479180824.3
449,NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,1962,645284344.7
450,NY.GDP.MKTP.CD,Croatia,HRV,1962,NA
451,NY.GDP.MKTP.CD,Cuba,CUB,1962,NA
452,NY.GDP.MKTP.CD,Curacao,CUW,1962,NA
453,NY.GDP.MKTP.CD,Cyprus,CYP,1962,NA
454,NY.GDP.MKTP.CD,Czech Republic,CZE,1962,NA
455,NY.GDP.MKTP.CD,Denmark,DNK,1962,7812968114
456,NY.GDP.MKTP.CD,Djibouti,DJI,1962,NA
457,NY.GDP.MKTP.CD,Dominica,DMA,1962,NA
458,NY.GDP.MKTP.CD,Dominican Republic,DOM,1962,824100000
459,NY.GDP.MKTP.CD,Ecuador,ECU,1962,958598195
460,NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,1962,NA
461,NY.GDP.MKTP.CD,El Salvador,SLV,1962,NA
462,NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,1962,9122751.453
463,NY.GDP.MKTP.CD,Eritrea,ERI,1962,NA
464,NY.GDP.MKTP.CD,Estonia,EST,1962,NA
465,NY.GDP.MKTP.CD,Eswatini,SWZ,1962,45927061.46
466,NY.GDP.MKTP.CD,Ethiopia,ETH,1962,NA
467,NY.GDP.MKTP.CD,Fiji,FJI,1962,122906435
468,NY.GDP.MKTP.CD,Finland,FIN,1962,6340580854
469,NY.GDP.MKTP.CD,France,FRA,1962,76313782252
470,NY.GDP.MKTP.CD,French Polynesia,PYF,1962,NA
471,NY.GDP.MKTP.CD,Gabon,GAB,1962,182796536.5
472,NY.GDP.MKTP.CD,"Gambia, The",GMB,1962,NA
473,NY.GDP.MKTP.CD,Georgia,GEO,1962,NA
474,NY.GDP.MKTP.CD,Germany,DEU,1962,NA
475,NY.GDP.MKTP.CD,Ghana,GHA,1962,1382515590
476,NY.GDP.MKTP.CD,Gibraltar,GIB,1962,NA
477,NY.GDP.MKTP.CD,Greece,GRC,1962,5327573509
478,NY.GDP.MKTP.CD,Greenland,GRL,1962,NA
479,NY.GDP.MKTP.CD,Grenada,GRD,1962,NA
480,NY.GDP.MKTP.CD,Guatemala,GTM,1962,1143600000
481,NY.GDP.MKTP.CD,Guinea,GIN,1962,NA
482,NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1962,NA
483,NY.GDP.MKTP.CD,Guyana,GUY,1962,194948375.4
484,NY.GDP.MKTP.CD,Haiti,HTI,1962,NA
485,NY.GDP.MKTP.CD,Honduras,HND,1962,387750000
486,NY.GDP.MKTP.CD,Hungary,HUN,1962,NA
487,NY.GDP.MKTP.CD,Iceland,ISL,1962,284916516.2
488,NY.GDP.MKTP.CD,India,IND,1962,41599070242
489,NY.GDP.MKTP.CD,Indonesia,IDN,1962,NA
490,NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,1962,4693566416
491,NY.GDP.MKTP.CD,Iraq,IRQ,1962,1954634836
492,NY.GDP.MKTP.CD,Ireland,IRL,1962,2260349684
493,NY.GDP.MKTP.CD,Isle of Man,IMN,1962,NA
494,NY.GDP.MKTP.CD,Israel,ISR,1962,2.51E+09
495,NY.GDP.MKTP.CD,Italy,ITA,1962,50383891899
496,NY.GDP.MKTP.CD,Jamaica,JAM,1962,777712445.8
497,NY.GDP.MKTP.CD,Japan,JPN,1962,60723018684
498,NY.GDP.MKTP.CD,Jordan,JOR,1962,NA
499,NY.GDP.MKTP.CD,Kazakhstan,KAZ,1962,NA
500,NY.GDP.MKTP.CD,Kenya,KEN,1962,868111400
501,NY.GDP.MKTP.CD,Kiribati,KIR,1962,NA
502,NY.GDP.MKTP.CD,"Korea, Dem. PeopleŠ—Ès Rep.",PRK,1962,NA
503,NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1962,2813933900
504,NY.GDP.MKTP.CD,Kuwait,KWT,1962,NA
505,NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,1962,NA
506,NY.GDP.MKTP.CD,Lao PDR,LAO,1962,NA
507,NY.GDP.MKTP.CD,Latvia,LVA,1962,NA
508,NY.GDP.MKTP.CD,Lebanon,LBN,1962,NA
509,NY.GDP.MKTP.CD,Lesotho,LSO,1962,41859162.82
510,NY.GDP.MKTP.CD,Liberia,LBR,1962,191861800
511,NY.GDP.MKTP.CD,Libya,LBY,1962,NA
512,NY.GDP.MKTP.CD,Liechtenstein,LIE,1962,NA
513,NY.GDP.MKTP.CD,Lithuania,LTU,1962,NA
514,NY.GDP.MKTP.CD,"Macao SAR, China",MAC,1962,NA
515,NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,1962,NA
516,NY.GDP.MKTP.CD,Madagascar,MDG,1962,739286906.9
517,NY.GDP.MKTP.CD,Malawi,MWI,1962,183116337.7
518,NY.GDP.MKTP.CD,Malaysia,MYS,1962,2001502679
519,NY.GDP.MKTP.CD,Maldives,MDV,1962,NA
520,NY.GDP.MKTP.CD,Mali,MLI,1962,NA
521,NY.GDP.MKTP.CD,Malta,MLT,1962,NA
522,NY.GDP.MKTP.CD,Marshall Islands,MHL,1962,NA
523,NY.GDP.MKTP.CD,Mauritania,MRT,1962,111148585.6
524,NY.GDP.MKTP.CD,Mauritius,MUS,1962,NA
525,NY.GDP.MKTP.CD,Mexico,MEX,1962,1.52E+10
526,NY.GDP.MKTP.CD,Moldova,MDA,1962,NA
527,NY.GDP.MKTP.CD,Monaco,MCO,1962,NA
528,NY.GDP.MKTP.CD,Mongolia,MNG,1962,NA
529,NY.GDP.MKTP.CD,Morocco,MAR,1962,2379606422
530,NY.GDP.MKTP.CD,Mozambique,MOZ,1962,NA
531,NY.GDP.MKTP.CD,Namibia,NAM,1962,NA
532,NY.GDP.MKTP.CD,Nepal,NPL,1962,574091101.2
533,NY.GDP.MKTP.CD,Netherlands,NLD,1962,14647057370
534,NY.GDP.MKTP.CD,New Caledonia,NCL,1962,NA
535,NY.GDP.MKTP.CD,New Zealand,NZL,1962,6077496268
536,NY.GDP.MKTP.CD,Nicaragua,NIC,1962,NA
537,NY.GDP.MKTP.CD,Niger,NER,1962,531736492.9
538,NY.GDP.MKTP.CD,Nigeria,NGA,1962,4909302954
539,NY.GDP.MKTP.CD,Norway,NOR,1962,6066976683
540,NY.GDP.MKTP.CD,Oman,OMN,1962,NA
541,NY.GDP.MKTP.CD,Pakistan,PAK,1962,4233095590
542,NY.GDP.MKTP.CD,Panama,PAN,1962,652120900
543,NY.GDP.MKTP.CD,Papua New Guinea,PNG,1962,261184037.4
544,NY.GDP.MKTP.CD,Paraguay,PRY,1962,NA
545,NY.GDP.MKTP.CD,Peru,PER,1962,3286773188
546,NY.GDP.MKTP.CD,Philippines,PHL,1962,4399827768
547,NY.GDP.MKTP.CD,Poland,POL,1962,NA
548,NY.GDP.MKTP.CD,Portugal,PRT,1962,3668222358
549,NY.GDP.MKTP.CD,Puerto Rico,PRI,1962,2094400000
550,NY.GDP.MKTP.CD,Qatar,QAT,1962,NA
551,NY.GDP.MKTP.CD,Romania,ROU,1962,NA
552,NY.GDP.MKTP.CD,Russian Federation,RUS,1962,NA
553,NY.GDP.MKTP.CD,Rwanda,RWA,1962,125000008
554,NY.GDP.MKTP.CD,Samoa,WSM,1962,NA
555,NY.GDP.MKTP.CD,Saudi Arabia,SAU,1962,NA
556,NY.GDP.MKTP.CD,Senegal,SEN,1962,857425916.2
557,NY.GDP.MKTP.CD,Serbia,SRB,1962,NA
558,NY.GDP.MKTP.CD,Seychelles,SYC,1962,12642026.57
559,NY.GDP.MKTP.CD,Sierra Leone,SLE,1962,342721579.8
560,NY.GDP.MKTP.CD,Singapore,SGP,1962,825885273.7
561,NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1962,NA
562,NY.GDP.MKTP.CD,Slovak Republic,SVK,1962,NA
563,NY.GDP.MKTP.CD,Slovenia,SVN,1962,NA
564,NY.GDP.MKTP.CD,Solomon Islands,SLB,1962,NA
565,NY.GDP.MKTP.CD,South Africa,ZAF,1962,8497830043
566,NY.GDP.MKTP.CD,Spain,ESP,1962,16138545209
567,NY.GDP.MKTP.CD,Sri Lanka,LKA,1962,1434156379
568,NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1962,12541562.15
569,NY.GDP.MKTP.CD,St. Lucia,LCA,1962,NA
570,NY.GDP.MKTP.CD,St. Martin (French part),MAF,1962,NA
571,NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,1962,14524878.96
572,NY.GDP.MKTP.CD,Sudan,SDN,1962,1541666667
573,NY.GDP.MKTP.CD,Suriname,SUR,1962,103500000
574,NY.GDP.MKTP.CD,Sweden,SWE,1962,17511477311
575,NY.GDP.MKTP.CD,Switzerland,CHE,1962,11879982759
576,NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,1962,1110565864
577,NY.GDP.MKTP.CD,Tajikistan,TJK,1962,NA
578,NY.GDP.MKTP.CD,Tanzania,TZA,1962,NA
579,NY.GDP.MKTP.CD,Thailand,THA,1962,3308912797
580,NY.GDP.MKTP.CD,Togo,TGO,1962,132237441.6
581,NY.GDP.MKTP.CD,Tonga,TON,1962,NA
582,NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,1962,619319197.3
583,NY.GDP.MKTP.CD,Tunisia,TUN,1962,NA
584,NY.GDP.MKTP.CD,Turkey,TUR,1962,8922222222
585,NY.GDP.MKTP.CD,Turkmenistan,TKM,1962,NA
586,NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1962,NA
587,NY.GDP.MKTP.CD,Tuvalu,TUV,1962,NA
588,NY.GDP.MKTP.CD,Uganda,UGA,1962,449012578.6
589,NY.GDP.MKTP.CD,Ukraine,UKR,1962,NA
590,NY.GDP.MKTP.CD,United Arab Emirates,ARE,1962,NA
591,NY.GDP.MKTP.CD,United Kingdom,GBR,1962,80601939635
592,NY.GDP.MKTP.CD,United States,USA,1962,6.05E+11
593,NY.GDP.MKTP.CD,Uruguay,URY,1962,1710004407
594,NY.GDP.MKTP.CD,Uzbekistan,UZB,1962,NA
595,NY.GDP.MKTP.CD,Vanuatu,VUT,1962,NA
596,NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1962,1.00E+10
597,NY.GDP.MKTP.CD,Vietnam,VNM,1962,NA
598,NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1962,36900000
599,NY.GDP.MKTP.CD,West Bank and Gaza,PSE,1962,NA
600,NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,1962,NA
601,NY.GDP.MKTP.CD,Zambia,ZMB,1962,693142857.1
602,NY.GDP.MKTP.CD,Zimbabwe,ZWE,1962,1117601600
603,NY.GDP.MKTP.CD,Arab World,ARB,1962,NA
604,NY.GDP.MKTP.CD,Caribbean small states,CSS,1962,2174966134
605,NY.GDP.MKTP.CD,North America,NAC,1962,6.47E+11
606,NY.GDP.MKTP.CD,Not classified,INX,1962,NA
607,NY.GDP.MKTP.CD,Other small states,OSS,1962,NA
608,NY.GDP.MKTP.CD,Pacific island small states,PSS,1962,NA
609,NY.GDP.MKTP.CD,Small states,SST,1962,NA
610,NY.GDP.MKTP.CD,Afghanistan,AFG,1963,751111191.1
611,NY.GDP.MKTP.CD,Albania,ALB,1963,NA
612,NY.GDP.MKTP.CD,Algeria,DZA,1963,2703014867
613,NY.GDP.MKTP.CD,Andorra,AND,1963,NA
614,NY.GDP.MKTP.CD,Angola,AGO,1963,NA
615,NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1963,NA
616,NY.GDP.MKTP.CD,Argentina,ARG,1963,18272123664
617,NY.GDP.MKTP.CD,Armenia,ARM,1963,NA
618,NY.GDP.MKTP.CD,Australia,AUS,1963,21501847911
619,NY.GDP.MKTP.CD,Austria,AUT,1963,8374175258
620,NY.GDP.MKTP.CD,Azerbaijan,AZE,1963,NA
621,NY.GDP.MKTP.CD,"Bahamas, The",BHS,1963,237745098
622,NY.GDP.MKTP.CD,Bahrain,BHR,1963,NA
623,NY.GDP.MKTP.CD,Bangladesh,BGD,1963,5319458351
624,NY.GDP.MKTP.CD,Barbados,BRB,1963,NA
625,NY.GDP.MKTP.CD,Belarus,BLR,1963,NA
626,NY.GDP.MKTP.CD,Belgium,BEL,1963,14260017387
627,NY.GDP.MKTP.CD,Belize,BLZ,1963,33749405.01
628,NY.GDP.MKTP.CD,Benin,BEN,1963,253927646.5
629,NY.GDP.MKTP.CD,Bermuda,BMU,1963,96366652.31
630,NY.GDP.MKTP.CD,Bhutan,BTN,1963,NA
631,NY.GDP.MKTP.CD,Bolivia,BOL,1963,721142957.3
632,NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,1963,NA
633,NY.GDP.MKTP.CD,Botswana,BWA,1963,38091150.57
634,NY.GDP.MKTP.CD,Brazil,BRA,1963,23021477292
635,NY.GDP.MKTP.CD,British Virgin Islands,VGB,1963,NA
636,NY.GDP.MKTP.CD,Brunei Darussalam,BRN,1963,NA
637,NY.GDP.MKTP.CD,Bulgaria,BGR,1963,NA
638,NY.GDP.MKTP.CD,Burkina Faso,BFA,1963,394040749.1
639,NY.GDP.MKTP.CD,Burundi,BDI,1963,232749998
640,NY.GDP.MKTP.CD,Cabo Verde,CPV,1963,NA
641,NY.GDP.MKTP.CD,Cambodia,KHM,1963,728571437.1
642,NY.GDP.MKTP.CD,Cameroon,CMR,1963,723624365.3
643,NY.GDP.MKTP.CD,Canada,CAN,1963,44657169109
644,NY.GDP.MKTP.CD,Chad,TCD,1963,371767002.7
645,NY.GDP.MKTP.CD,Chile,CHL,1963,5668187500
646,NY.GDP.MKTP.CD,China,CHN,1963,50706799903
647,NY.GDP.MKTP.CD,Colombia,COL,1963,4838841456
648,NY.GDP.MKTP.CD,Comoros,COM,1963,NA
649,NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,1963,6213185743
650,NY.GDP.MKTP.CD,"Congo, Rep.",COG,1963,172233430.9
651,NY.GDP.MKTP.CD,Costa Rica,CRI,1963,511902136.8
652,NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,1963,761047045.8
653,NY.GDP.MKTP.CD,Croatia,HRV,1963,NA
654,NY.GDP.MKTP.CD,Cuba,CUB,1963,NA
655,NY.GDP.MKTP.CD,Curacao,CUW,1963,NA
656,NY.GDP.MKTP.CD,Cyprus,CYP,1963,NA
657,NY.GDP.MKTP.CD,Czech Republic,CZE,1963,NA
658,NY.GDP.MKTP.CD,Denmark,DNK,1963,8316692386
659,NY.GDP.MKTP.CD,Djibouti,DJI,1963,NA
660,NY.GDP.MKTP.CD,Dominica,DMA,1963,NA
661,NY.GDP.MKTP.CD,Dominican Republic,DOM,1963,940799900
662,NY.GDP.MKTP.CD,Ecuador,ECU,1963,1038389642
663,NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,1963,NA
664,NY.GDP.MKTP.CD,El Salvador,SLV,1963,NA
665,NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,1963,10840095.13
666,NY.GDP.MKTP.CD,Eritrea,ERI,1963,NA
667,NY.GDP.MKTP.CD,Estonia,EST,1963,NA
668,NY.GDP.MKTP.CD,Eswatini,SWZ,1963,54128377.43
669,NY.GDP.MKTP.CD,Ethiopia,ETH,1963,NA
670,NY.GDP.MKTP.CD,Fiji,FJI,1963,129454728.6
671,NY.GDP.MKTP.CD,Finland,FIN,1963,6885920329
672,NY.GDP.MKTP.CD,France,FRA,1963,85551113767
673,NY.GDP.MKTP.CD,French Polynesia,PYF,1963,NA
674,NY.GDP.MKTP.CD,Gabon,GAB,1963,154480244.2
675,NY.GDP.MKTP.CD,"Gambia, The",GMB,1963,NA
676,NY.GDP.MKTP.CD,Georgia,GEO,1963,NA
677,NY.GDP.MKTP.CD,Germany,DEU,1963,NA
678,NY.GDP.MKTP.CD,Ghana,GHA,1963,1540797517
679,NY.GDP.MKTP.CD,Gibraltar,GIB,1963,NA
680,NY.GDP.MKTP.CD,Greece,GRC,1963,5949478035
681,NY.GDP.MKTP.CD,Greenland,GRL,1963,NA
682,NY.GDP.MKTP.CD,Grenada,GRD,1963,NA
683,NY.GDP.MKTP.CD,Guatemala,GTM,1963,1262800000
684,NY.GDP.MKTP.CD,Guinea,GIN,1963,NA
685,NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1963,NA
686,NY.GDP.MKTP.CD,Guyana,GUY,1963,175756868.7
687,NY.GDP.MKTP.CD,Haiti,HTI,1963,NA
688,NY.GDP.MKTP.CD,Honduras,HND,1963,410200000
689,NY.GDP.MKTP.CD,Hungary,HUN,1963,NA
690,NY.GDP.MKTP.CD,Iceland,ISL,1963,340061650.1
691,NY.GDP.MKTP.CD,India,IND,1963,47776000900
692,NY.GDP.MKTP.CD,Indonesia,IDN,1963,NA
693,NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,1963,4928628018
694,NY.GDP.MKTP.CD,Iraq,IRQ,1963,1978437693
695,NY.GDP.MKTP.CD,Ireland,IRL,1963,2430843768
696,NY.GDP.MKTP.CD,Isle of Man,IMN,1963,NA
697,NY.GDP.MKTP.CD,Israel,ISR,1963,2992333333
698,NY.GDP.MKTP.CD,Italy,ITA,1963,57710743060
699,NY.GDP.MKTP.CD,Jamaica,JAM,1963,826690466.2
700,NY.GDP.MKTP.CD,Japan,JPN,1963,69498131797
701,NY.GDP.MKTP.CD,Jordan,JOR,1963,NA
702,NY.GDP.MKTP.CD,Kazakhstan,KAZ,1963,NA
703,NY.GDP.MKTP.CD,Kenya,KEN,1963,926589348.6
704,NY.GDP.MKTP.CD,Kiribati,KIR,1963,NA
705,NY.GDP.MKTP.CD,"Korea, Dem. PeopleŠ—Ès Rep.",PRK,1963,NA
706,NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1963,3988246109
707,NY.GDP.MKTP.CD,Kuwait,KWT,1963,NA
708,NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,1963,NA
709,NY.GDP.MKTP.CD,Lao PDR,LAO,1963,NA
710,NY.GDP.MKTP.CD,Latvia,LVA,1963,NA
711,NY.GDP.MKTP.CD,Lebanon,LBN,1963,NA
712,NY.GDP.MKTP.CD,Lesotho,LSO,1963,47039059.22
713,NY.GDP.MKTP.CD,Liberia,LBR,1963,200229600
714,NY.GDP.MKTP.CD,Libya,LBY,1963,NA
715,NY.GDP.MKTP.CD,Liechtenstein,LIE,1963,NA
716,NY.GDP.MKTP.CD,Lithuania,LTU,1963,NA
717,NY.GDP.MKTP.CD,"Macao SAR, China",MAC,1963,NA
718,NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,1963,NA
719,NY.GDP.MKTP.CD,Madagascar,MDG,1963,759345863
720,NY.GDP.MKTP.CD,Malawi,MWI,1963,190816183.7
721,NY.GDP.MKTP.CD,Malaysia,MYS,1963,2510126748
722,NY.GDP.MKTP.CD,Maldives,MDV,1963,NA
723,NY.GDP.MKTP.CD,Mali,MLI,1963,NA
724,NY.GDP.MKTP.CD,Malta,MLT,1963,NA
725,NY.GDP.MKTP.CD,Marshall Islands,MHL,1963,NA
726,NY.GDP.MKTP.CD,Mauritania,MRT,1963,113797356.8
727,NY.GDP.MKTP.CD,Mauritius,MUS,1963,NA
728,NY.GDP.MKTP.CD,Mexico,MEX,1963,1.70E+10
729,NY.GDP.MKTP.CD,Moldova,MDA,1963,NA
730,NY.GDP.MKTP.CD,Monaco,MCO,1963,NA
731,NY.GDP.MKTP.CD,Mongolia,MNG,1963,NA
732,NY.GDP.MKTP.CD,Morocco,MAR,1963,2657247327
733,NY.GDP.MKTP.CD,Mozambique,MOZ,1963,NA
734,NY.GDP.MKTP.CD,Namibia,NAM,1963,NA
735,NY.GDP.MKTP.CD,Nepal,NPL,1963,496947904.4
736,NY.GDP.MKTP.CD,Netherlands,NLD,1963,15891241386
737,NY.GDP.MKTP.CD,New Caledonia,NCL,1963,NA
738,NY.GDP.MKTP.CD,New Zealand,NZL,1963,6638937283
739,NY.GDP.MKTP.CD,Nicaragua,NIC,1963,NA
740,NY.GDP.MKTP.CD,Niger,NER,1963,586294761.5
741,NY.GDP.MKTP.CD,Nigeria,NGA,1963,5165489010
742,NY.GDP.MKTP.CD,Norway,NOR,1963,6510239503
743,NY.GDP.MKTP.CD,Oman,OMN,1963,NA
744,NY.GDP.MKTP.CD,Pakistan,PAK,1963,4540529105
745,NY.GDP.MKTP.CD,Panama,PAN,1963,722784500
746,NY.GDP.MKTP.CD,Papua New Guinea,PNG,1963,275968039.5
747,NY.GDP.MKTP.CD,Paraguay,PRY,1963,NA
748,NY.GDP.MKTP.CD,Peru,PER,1963,3600957771
749,NY.GDP.MKTP.CD,Philippines,PHL,1963,4875309866
750,NY.GDP.MKTP.CD,Poland,POL,1963,NA
751,NY.GDP.MKTP.CD,Portugal,PRT,1963,3905734460
752,NY.GDP.MKTP.CD,Puerto Rico,PRI,1963,2333600000
753,NY.GDP.MKTP.CD,Qatar,QAT,1963,NA
754,NY.GDP.MKTP.CD,Romania,ROU,1963,NA
755,NY.GDP.MKTP.CD,Russian Federation,RUS,1963,NA
756,NY.GDP.MKTP.CD,Rwanda,RWA,1963,1.28E+08
757,NY.GDP.MKTP.CD,Samoa,WSM,1963,NA
758,NY.GDP.MKTP.CD,Saudi Arabia,SAU,1963,NA
759,NY.GDP.MKTP.CD,Senegal,SEN,1963,886387156.1
760,NY.GDP.MKTP.CD,Serbia,SRB,1963,NA
761,NY.GDP.MKTP.CD,Seychelles,SYC,1963,13923029.26
762,NY.GDP.MKTP.CD,Sierra Leone,SLE,1963,348546952.1
763,NY.GDP.MKTP.CD,Singapore,SGP,1963,917222004.4
764,NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1963,NA
765,NY.GDP.MKTP.CD,Slovak Republic,SVK,1963,NA
766,NY.GDP.MKTP.CD,Slovenia,SVN,1963,NA
767,NY.GDP.MKTP.CD,Solomon Islands,SLB,1963,NA
768,NY.GDP.MKTP.CD,South Africa,ZAF,1963,9423211536
769,NY.GDP.MKTP.CD,Spain,ESP,1963,19074913948
770,NY.GDP.MKTP.CD,Sri Lanka,LKA,1963,1240672269
771,NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1963,12833226.39
772,NY.GDP.MKTP.CD,St. Lucia,LCA,1963,NA
773,NY.GDP.MKTP.CD,St. Martin (French part),MAF,1963,NA
774,NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,1963,13708219.1
775,NY.GDP.MKTP.CD,Sudan,SDN,1963,1568333333
776,NY.GDP.MKTP.CD,Suriname,SUR,1963,1.10E+08
777,NY.GDP.MKTP.CD,Sweden,SWE,1963,18954132366
778,NY.GDP.MKTP.CD,Switzerland,CHE,1963,13063643796
779,NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,1963,1200447429
780,NY.GDP.MKTP.CD,Tajikistan,TJK,1963,NA
781,NY.GDP.MKTP.CD,Tanzania,TZA,1963,NA
782,NY.GDP.MKTP.CD,Thailand,THA,1963,3540403457
783,NY.GDP.MKTP.CD,Togo,TGO,1963,143255784.5
784,NY.GDP.MKTP.CD,Tonga,TON,1963,NA
785,NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,1963,678235373
786,NY.GDP.MKTP.CD,Tunisia,TUN,1963,NA
787,NY.GDP.MKTP.CD,Turkey,TUR,1963,10355555556
788,NY.GDP.MKTP.CD,Turkmenistan,TKM,1963,NA
789,NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1963,NA
790,NY.GDP.MKTP.CD,Tuvalu,TUV,1963,NA
791,NY.GDP.MKTP.CD,Uganda,UGA,1963,516147798.7
792,NY.GDP.MKTP.CD,Ukraine,UKR,1963,NA
793,NY.GDP.MKTP.CD,United Arab Emirates,ARE,1963,NA
794,NY.GDP.MKTP.CD,United Kingdom,GBR,1963,85443766670
795,NY.GDP.MKTP.CD,United States,USA,1963,6.39E+11
796,NY.GDP.MKTP.CD,Uruguay,URY,1963,1539681491
797,NY.GDP.MKTP.CD,Uzbekistan,UZB,1963,NA
798,NY.GDP.MKTP.CD,Vanuatu,VUT,1963,NA
799,NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1963,10823878788
800,NY.GDP.MKTP.CD,Vietnam,VNM,1963,NA
801,NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1963,41400000
802,NY.GDP.MKTP.CD,West Bank and Gaza,PSE,1963,NA
803,NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,1963,NA
804,NY.GDP.MKTP.CD,Zambia,ZMB,1963,718714285.7
805,NY.GDP.MKTP.CD,Zimbabwe,ZWE,1963,1159511700
806,NY.GDP.MKTP.CD,Arab World,ARB,1963,NA
807,NY.GDP.MKTP.CD,Caribbean small states,CSS,1963,2309955103
